"","domain","entropy"
"1446","eecky.butlerelectricsupply.com/oalseebypt/hidowodruf/phaptyrsoa/files/",4.20495123974157
"1447","zyrdu.cruisingsmallship.com/vyglachaph/choawoatch/glocoaphoo/files/",4.20176284089681
"1448","ixoox.csheaven.com/ytoocmefta/ythyreejyk/eeshoomoar/files/",4.02799883155141
"1449","gylra.cruisingsmallship.com/talsoohaha/icoagroapt/oglaheeglo/files/",3.97644451414368
"1450","oshoo.iptvdeals.com/oachudydri/theshasicm/chyshyngee/files/",4.11801366057447
"1451","coaha.frenchgerlemanelectric.com/atydymulra/psoaptylty/ywhopaptyl/files/",4.16270964178924
"1452","echoa.randbinternationaltravel.com/wheekresip/lesorgysoj/oasemteefu/files/",4.23780175431848
"1453","ooksu.frost-electric-supply.com/sebossoode/itylseehyh/grykrostad/files/",4.15960310617866
"1454","efugl.iptvdeals.com/avoamsyrga/ujecketird/fudsoonsep/files/",4.28088892285306
"1455","ptool.barginginfrance.net/wadostomot/oophosagli/tipsosteen/files/",4.01695296847488
"1456","ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/",4.34497295771007
"1457","xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/",4.04814505740747
"1458","veksi.barginginfrance.net/oassemsoci/psolsoapsi/netsoorgaw/files/",4.00087017528078
"1459","ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/",3.97177253967485
"1460","greev.randbinternationaltravel.com/sheptighut/groadratoa/omedryglol/files/",4.15609969234651
"1461","simpi.tourstogo.us/vodopsoopu/dumseessee/viphadeeph/files/",3.8359613854751
"1462","iwhab.randbinternationaltravel.com/etuwotsols/phydretack/psyveshool/files/",4.29563027180758
"1463","whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/",4.1087032036379
"1464","nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/",4.094966453946
"1465","namso.butlerelectricsupply.com/yfuksajozi/phidampoas/ufykampoap/files/",4.29909538925276
"1466","eroov.iptvdeals.com/wheedessyh/uptoowhooj/urognotchy/files/",4.21478494777018
"1467","rawoo.barginginfrance.net/deethevoaz/upsachoaju/poastycith/files/",4.30852026816295
"1468","hoawy.frost-electric-supply.com/synestyfoo/oampansoam/fetuksessu/files/",4.16278004264602
"1469","wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/",3.93584403900061
"1470","uvidu.butlerelectricsupply.com/ephuhoawud/fodrejymta/pugnovesho/files/",4.36061926876176
"1471","asham.tourstogo.us/oadirteeph/eeroaghyss/evoarsoshi/files/",3.89435486733566
"1472","oakso.tourstogo.us/pheekseeku/kirystobul/exeedsoots/files/",3.86471133177521
"1473","dujur.barginginfrance.net/oampimsika/foowimupho/thampoperd/files/",4.30162209869054
"1474","keemy.butlerelectricsupply.com/zyrsoltoah/duftuxoxyz/epheenyzug/files/",4.31867838235146
"1475","ithyk.frenchgerlemanelectric.com/cywhamsoaj/thamtampee/oodsardoon/files/",4.21342470365595
"1476","vitha.csheaven.com/awygludoav/ooghooksek/puptywoamt/files/",4.27366521216325
"1477","esoad.frost-electric-supply.com/psutsoshup/phastupsim/tigrystolt/files/",4.07778097357786
"1478","gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/",3.88133956557422
"1479","oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/",3.89307842041934
"1480","acool.csheaven.com/okoassetch/buweegnogr/ereedrimtu/files/",4.1483514176091
"1481","phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/",4.21736555071198
"1482","oshoa.iptvdeals.com/whoagrofta/shaphygyft/oomtyrtogl/files/",4.08860116068448
"1483","psooz.tourstogo.us/joacumupty/yduhoalrow/ooksyfoogl/files/",4.06292696170594
"1484","oolsi.frost-electric-supply.com/eerutsuleh/oamteejigl/shogrodroo/files/",4.08949457056334
"1485","kulro.csheaven.com/dersyphalr/kyjorsoalt/rywoarsoaz/files/",4.22688859971158
"1486","eeroo.frost-electric-supply.com/phoagnonga/oshuzoathu/anunserogy/files/",4.20907520430521
"1487","gyboo.cruisingsmallship.com/phyckyhert/oaltesteef/ptoneewhis/files/",4.24139003540507
"1488","rumog.frost-electric-supply.com/ooxyphuxoa/oodrirolta/javyphepti/files/",4.30280790898203
"1489","veevu.tourstogo.us/yxampoavoo/psopansoom/ithexoakib/files/",4.09568790187646
"1490","eetho.cruisingsmallship.com/fustochoox/areltussen/hoogroxuga/files/",4.08631004248622
"1491","oojee.barginginfrance.net/poovajywhi/ooghovelee/madroompob/files/",4.17100325260326
"1492","igoby.frost-electric-supply.com/eesefteeps/ookeestool/meefeleezu/files/",3.90680962868465
"1493","upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/",4.07301328714984
"1494","oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/",4.06837195317162
"1495","oawoo.frenchgerlemanelectric.com/utyfatheex/nurirsoaja/rojingaroo/files/",4.12776441200263
"1496","whave.iptvdeals.com/panoowyxoz/oazicmitov/ptampordap/files/",4.19789575417103
"1497","kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/",4.22602264821888
"1498","mocka.frost-electric-supply.com/zarseehetu/igaksuxals/kyroalopsa/files/",4.24447397306546
"1499","pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/",4.17923311031614
"1500","nefib.tourstogo.us/shoampakre/igoawootsi/greengeeku/files/",4.03829479053561
"1501","oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/",3.81454123831686
"1502","azoos.csheaven.com/eechoawoap/rissupsuns/bigleeptuf/files/",4.14174306639768
"1503","ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/",4.03268827419555
"1504","zibup.csheaven.com/ypsoophoov/ptycmympub/teezukedoo/files/",4.20013654825824
"1505","atyss.barginginfrance.net/aseerteert/ootoorezav/olaweersyb/files/",3.93879426906787
"1506","ptewh.iptvdeals.com/foogloajuc/eeshedyfon/yvookrynso/files/",4.29986206656092
"1507","igroo.barginginfrance.net/ogroatashy/osynoonsax/ydumtixivy/files/",4.1546741143168
"1508","oofuv.cruisingsmallship.com/oozughoars/psoakraghi/oawygroors/files/",4.1022982978083
"1509","pigra.csheaven.com/eveebichoa/xygyrtoolt/ooholtoaka/files/",4.15964490092037
"1510","dofeb.frenchgerlemanelectric.com/iglejimoar/upsudypooz/leepeegrah/files/",4.20836181509206
"1511","igagh.tourstogo.us/chogoajeep/uhozyngako/iphoasteer/files/",4.08050541013101
"1512","estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/",4.14243013506776
"1513","ubike.tourstogo.us/lussoaglee/raxadsunyx/oatchingoa/files/",4.11887717718588
"1514","boogu.barginginfrance.net/peehejoaty/avugnemtee/hibygnoars/files/",4.15878805999601
"1515","oowhe.frost-electric-supply.com/ejisoozach/esisseeloo/oajilitsof/files/",4.01653427575255
"1516","nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/",4.11139859135823
"1517","www.thesparkmachine.com/Antivirus.zip",4.1956756628093
"1518","www.motivacionyrelajacion.com/Z0H24k7E6A/",4.50341663855335
"1519","executivecoaching.co.il/IsKgVrtvQ/",4.21952828229955
"1520","www.volleyball-doppeldorf.de/templates/blau_weiss/n8jh3wbr.php?id=60716163",4.70047021802425
"1521","winsetupcostotome.easthamvacations.info/answered-polynomial-eccentricity-unserviceable/029287718218614814",4.61642941537697
"1522","lifescience.sysu.edu.cn/filees/guuu16pesche.asp",3.81258240527493
"1523","atlcourier.com/wp-content/plugins/cached_data/k1.exe",4.34026556519493
"1524","www.mondoperaio.net/wp-content/plugins/cached_data/k1.exe",4.28659237403461
"1525","krsa2gno.internet-security-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/",4.88471993867691
"1526","krsa2gno.todays-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/",4.86047118286601
"1527","krsa2gno.congrats-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/",4.80553018438664
"1528","krsa2gno.important-security-brower-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/",4.91443174489369
"1529","krsa2gno.youre-todays-lucky-sweeps-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/",4.91088074795802
"1530","ab.usageload32.com/zz/kudhg87s7882bi/mmerrorx.html?tid=x4v&os=Windows&osv=7&isp=Comcast%20Cable&browser=Firefox&ip=Firefox",4.949959191622
"1531","fondazioneciampi.org/nuovo/blogs/media/ap2.php",4.1699823363507
"1532","europe-academy.net/wp-admin/user/ap2.php",4.07257388361143
"1533","1866809.securefastserver.com/~keycodes777/x1/login.php",4.64305231665777
"1534","skidki-yuga.ru/files/17448.jpg",4.28172767886974
"1535","kfc.i.illuminationes.com/snitch?default_keyword=&referrer=&se_referrer=&source=",4.2605909476543
"1536","www.smartscan.ro",3.20281953111478
"1537","lunaticjazz.com",3.50689059560852
"1538","earthcontrolsys.com/abuse_report.php?issviews.com",4.18330238518832
"1539","www.drteachme.com/wp-content/plugins/theme-check/misc.php",4.13939308411245
"1540","eeps.me/",2.40563906222957
"1541","www.hitekshop.vn/login.php",3.73814933319287
"1542","betterhomeandgardenideas.com/dbsys.php",4.00794289558138
"1543","yigitakcali.com/dbsys.php",3.97366068968819
"1544","healthybloodpressure.info/2uOioq.php",4.21812882070647
"1545","www.scantanzania.com/bin/img/make.html",3.91558039546751
"1546","www.technix.it/",3.18989809546429
"1547","szinhaz.hu/",3.09579525500093
"1548","www.ostsee-schnack.de/",3.6292196865241
"1549","inclusivediversity.co.uk/wp-content/upgrade/",4.23728531157327
"1550","www.gasthofpost-ebs.de/",3.76226739065149
"1551","avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_32.zip",4.45347284676855
"1552","avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip",4.45347284676855
"1553","blog.replacemycontacts.com/",3.83803981689815
"1554","pradakomechanicals.com/",3.79508858639773
"1555","www.profill-smd.com/",3.68418371977919
"1556","www.areadiprova.eu/gardani/",3.60231655850555
"1557","www.cifor.com/",3.03914867190307
"1558","www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php",5.1533835044084
"1559","www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php",5.1533835044084
"1560","wonchangvacuum.com.my/libraries/pear/mandate.htm",4.21728040714314
"1561","gosciniec-paproc.pl/lib/excel/kamp.php",3.97084001310199
"1562","deleondeos.com/img/script.php?tup1.jpg",4.14597217184024
"1563","deleondeos.com/img/script.php?tup2.jpg",4.14597217184024
"1564","deleondeos.com/img/script.php?tup3.jpg",4.14597217184024
"1565","www.pieiron.co.uk/",3.41938194564637
"1566","www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw.zip",4.18303320509261
"1567","www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw/viewer.php",4.1387514185234
"1568","www.gold-city.it/image/_vti_cnf/app/psi.exe",4.23128619690549
"1569","www.cerquasas.it/wp-admin/user/UPS_INVOICE.rar",4.51780842330722
"1570","www.inevo.co.il/",3.15563906222957
"1571","nevergreen.net/6ob",3.14967344718674
"1572","izzy-cars.nl/9uj8n76b5.exe",4.39274741044878
"1573","stopmeagency.free.fr/9uj8n76b5.exe",4.31497276753003
"1574","reclamus.com/9uj8n76b5.exe",4.20986712190404
"1575","lhs-mhs.org/9uj8n76b5.exe",4.32385618977472
"1576","www.schuh-zentgraf.de/",3.97057309581169
"1577","legendsdtv.com/lmzjH7XQY/",4.24385618977472
"1578","zt.tim-taxi.com/login.php",3.83326968951511
"1579","marialorena.com.br/wp-content/plugins/hello123/8888ytc6r.exe",4.49640408755701
"1580","holishit.in/wp-content/plugins/wpclef/assets/src/sass/neat/grid/binarystings.php",4.08717941093263
"1581","grosirkecantikan.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/binarystings.php",4.39758052320115
"1582","kassabravo.com/",3.32323142879762
"1583","www.actiagroup.com/",3.57661764490867
"1584","www.alphamedical02.fr/",3.84535093662244
"1585","www.dezuiderwaard.nl/",3.40398944648526
"1586","kollagen4you.se/",3.625
"1587","www.del-marine.com/",3.6818808028034
"1588","www.donneuropa.it/",3.57243125132212
"1589","www.roltek.com.tr/",3.30827083453526
"1590","www.outlinearray.com/",3.78494182743764
"1591","www.airsonett.se",3.20281953111478
"1592","www.sieltre.it/",3.05656476213095
"1593","www.ceisystems.it/",3.19715972342415
"1594","www.northpoleitalia.it/",3.555533151427
"1595","buildviet.info/servicer/fattura/",3.90563906222957
"1596","www.vertourmer.com/",3.32636040795269
"1597","www.nuvon.com/",3.03914867190307
"1598","ex.technor.com/index.php",3.68872187554087
"1599","cosmos.felago.es/gsvot2.html",3.70896608269462
"1600","www.salentoeasy.it/",3.47135448701393
"1601","www.fsm-europe.eu/",3.41938194564637
"1602","www.enchantier.com/",3.57661764490867
"1603","www.gennaroespositomilano.it/",3.74540642593825
"1604","www.airbornehydrography.com/",3.89629152904593
"1605","websitebuildersinfo.in",3.60693673217532
"1606","scream.garudamp3.com/arais2.html",3.96501826628863
"1607","exclaim.goldenteamacademy.cl/arais2.html",3.94643934467102
"1608","shoal.grahanusareadymix.com/arais2.html",4.0180708864207
"1609","concede.fmtlib.net/khoklj2.html",3.95356566494643
"1610","boots.fotopyra.pl/gsvot2.html",3.81092830627929
"1611","drank.fa779.com/gsvot2.html",4.20841018726852
"1612","milf.gabriola.cl/gsvot2.html",3.92325179698034
"1613","cosmos.furnipict.com/gsvot2.html",3.94454882778696
"1614","www.ywvcomputerprocess.info/errorreport/ty5ug6h4ndma4/",4.31922477187957
"1615","www.family-partners.fr/data.dpg",3.97791687469364
"1616","trifle.ernstenco.be/ajuijm2.html",4.07781953111478
"1617","vomit.facilitandosonhos.com.br/ajuijm2.html",4.09790625519596
"1618","stork.escortfinder.cl/ajuijm2.html",4.1973257087065
"1619","erupt.fernetmoretti.com.ar/ajuijm2.html",3.91079605285105
"1620","invention.festinolente.cl/ajuijm2.html",3.90267973768664
"1621","crops.dunight.eu/uzjuz2.html",4.13753751126605
"1622","higher.dwebsi.tk/uzjuz2.html",4.11057724333164
"1623","headless.ebkfwd.com/uzjuz2.html",4.19581647153762
"1624","above.e-rezerwacje24.pl/uzjuz2.html",4.183014003266
"1625","personal.editura-amsibiu.ro/rdxzmt2.html",4.22756715711693
"1626","likes.gisnetwork.net/ysfmgl2.html",4.02092631600035
"1627","terem.eltransbt.ro/ysfmgl2.html",3.86469832616696
"1628","pacman.gkgar.com/omrjy2.html",3.89629152904593
"1629","pacan.gofreedom.info/omrjy2.html",4.14031953111478
"1630","absurdity.flarelight.com/xdnkn2.html",4.38479548737313
"1631","aircraft.evote.cl/ybluq2.html",4.09023401214514
"1632","produla.czatgg.pl/rxdjna2.html",4.09806851205884
"1633","vdula.czystykod.pl/rxdjna2.html",4.30049751985493
"1634","stock.daydreamfuze.com/rxdjna2.html",4.30015301669771
"1635","soros.departamentosejecutivos.cl/venak2.html",4.16126308502903
"1636","smilll.depozit.hr/bgaldb2.html",3.96140632972184
"1637","spread.diadanoivabh.com.br/alvbh2.html",4.0407090139455
"1638","pave.elisecries.com/zbtqvc2.html",4.07781953111478
"1639","plank.duplicolor.cl/zbtqvc2.html",4.15251826628863
"1640","lay.elticket.com.ar/tslwo2.html",3.85742211683849
"1641","borat.elticket.com.ar/pkge2.html",3.91390976555739
"1642","adv.riza.it/www/delivery/ajs.php?zoneid=51&cb=96020978060",4.80605975077911
"1643","peeg.fronterarq.cl/odbsx2.html",4.23140184539217
"1644","hmora.fred-build.tk/odbsx2.html",4.19581647153762
"1645","molla.gato1000.cl/edmiu2.html",3.88333746042101
"1646","victor.connectcloud.ch/nukgfr2.html",4.02559186028523
"1647","lexu.goggendorf.at/nukgfr2.html",4.02661929418805
"1648","www.jcmarcadolib.com/hbc/a.php",3.76473517872551
"1649","euro-vertrieb.com/hosteurope/KIS-Login.htm",4.20245626918264
"1650","coffeol.com/fend/raw_server.exe",3.8001821971347
"1651","www.pgathailand.com/which.exe",3.88333746042101
"1652","scanty.colormark.cl/rjavgx3.html",4.06954882778696
"1653","decorator.crabgrab.cl/rjavgx3.html",3.93689179775729
"1654","pumpkin.brisik.net/rvgkm3.html",4.00623892865339
"1655","losos.caliane.com.br/wkicrz3.html",4.06667707370723
"1656","losas.cabanaslanina.com.ar/wkicrz3.html",3.88358082237361
"1657","wopper.bioblitzgaming.ca/pwigd3.html",4.16257326515091
"1658","mepra.blautechnology.cl/pwigd3.html",4.25057194545458
"1659","wixx.caliptopis.cl/lwwxx3.html",3.69806851205884
"1660","funkucck.bluerobot.cl/lwwxx3.html",4.00607101310117
"1661","soxorok.ddospower.ro/lwwxx3.html",3.73345859334435
"1662","pybul.bestfrozenporn.nl/jvoxyj3.html",4.2527152789797
"1663","bonjo.bmbsklep.pl/jvoxyj3.html",3.98107601191461
"1664","womsy.bobbutcher.net/rtuee3.html",3.89031953111478
"1665","gojnox.boxtomarket.com/yxmvr3.html",4.03233628298777
"1666","honor.agitaattori.fi/rncbu3.html",3.88204882778696
"1667","geil.alon3.tk/rncbu3.html",4.02346518960165
"1668","vitaly.agricolacolhue.cl/rncbu3.html",4.0277190159211
"1669","unlink.altitude.lv/vdgqb3.html",3.98989809546429
"1670","cqji.artidentalkurs.com/vdgqb3.html",4.40043230253563
"1671","rufex.ajfingenieros.cl/dsgajo3.html",4.28614658824991
"1672","wuvac.agwebdigital.com/dsgajo3.html",4.1718608739642
"1673","tanner.alicerosenmanmemorial.com/hggfgl3.html",3.92231553003877
"1674","sanya.vipc2f.com/ceqxwu3.html",4.39212668463354
"1675","livre.wasastation.fi/ceqxwu3.html",4.22561987667197
"1676","pogruz.wanyizhao.net/ceqxwu3.html",4.35485207383835
"1677","tahit.wastech2016.in/xcqrsw3.html",4.21076457377279
"1678","ad.9tv.co.il/serv4/www/delivery/ajs.php?zoneid=37&cb=54350405237&charset=utf-8",4.95946403934222
"1679","giants.yourzip.co/static/quotes.js?ver=d58072be2820e8682c0a27c0518e805e",4.60026446502095
"1680","evans.babajilab.in/specimen/1479491/tire-something-detect-five-what-knot-unknown-entertain-stiff",4.42353320984919
"1681","ross.starvingmillionaire.org/unveiled/dropdown.js?ver=496e05e1aea0a9c4655800e8a7b9ea28",4.65656617405409
"1682","structured.blackswanstore.com/plc/header.js",4.11778423129534
"1683","jessisjewels.com/disk/update/postmaster/en/?ar=yourname@yourdomain.com",4.25191011912695
"1684","tscl.com.bd/m/RI%20XIN%20QUOTATION%20LIST.zip",4.56353226275596
"1685","catjogger.win/ganel/gate.php",3.82486295761736
"1686","art-archiv.ru/images/animated-number/docum-arhiv.exe",4.10440667083934
"1687","elmissouri.fr/data.dpg",3.91397707318275
"1688","kingskillz.ru/~kingskil/Prince/Man/lucy/mine/shit.exe",4.11422635200979
"1689","61kx.uk-insolvencydirect.com/sending_data/in_cgi/bbwp/cases/Inquiry.php",4.63906569744579
"1690","daralasnan.com/wp-content/plugins/mkazaqbya/vmywyvz4.php",4.47216028039391
"1691","www.studiolegaleabbruzzese.com/wp-content/plugins/urxwhbnw3ez/flight_4832.pdf",4.66862225464345
"1692","raneevahijab.id/adnin/box/workspace/",4.00674991863878
"1693","www.lifelabs.vn/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t",5.01341910842719
"1694","falconsafe.com.sg/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t",4.97124020620254
"1695","fo5.a1-downloader.org/g2v9s1.php?id=yourname@yourdomain.com",4.53501974420376
"1696","www.hjaoopoa.top/admin.php?f=1.gif",3.92541063524072
"1697","up.mykings.pw:8888/update.txt",4.02126849490377
"1698","down.mykings.pw:8888/ver.txt",4.13753751126605
"1699","down.mykings.pw:8888/ups.rar",3.99468036840891
"1700","ssl-6582datamanager.de/",3.9148663038831
"1701","privatkunden.datapipe9271.com/",4.18989809546429
"1702","alegroup.info/ntnrrhst",3.84535093662244
"1703","fourthgate.org/Yryzvt",3.7489948035251
"1704","dieutribenhkhop.com/parking/",4.06610893983748
"1705","dieutribenhkhop.com/parking/pay/rd.php?id=10",4.30876819856705
"1706","amazon-sicherheit.kunden-ueberpruefung.xyz",4.24315879167185
"1707","sarahdaniella.com/swift/SWIFT%20$.pdf.ace",4.56817327348149
"1708","textspeier.de",2.93120894891032
"1709","photoscape.ch/Setup.exe",3.53421902118034
